customer_id,revenue_usd,dropped_calls,unanswered_calls,threeway_calls,outbound_calls,inbound_calls,forwarded_calls,months_in_service,age,has_children,residence_area,customer_churned
1041396,109.11,1,51,0,13,7,0,16,25,0,Rural,1
1041401,63.935,0,1,0,0,0,0,20,27,1,Rural,1
1041411,44.82,3,60,0,16,4,0,20,40,0,Rural,1
1041416,54.61,1,24,0,8,0,0,20,0,0,Rural,1
1041428,60.895,8,29,0,22,2,0,16,36,0,Rural,1
1041430,54.915,7,13,0,4,0,0,18,50,0,Town,1
1041439,54.675,11,24,0,36,3,0,16,38,1,Urban,1
1041440,63.225,3,30,0,13,2,0,22,31,1,Urban,1
1041455,345.575,12,74,0,192,42,0,22,0,0,Urban,1
1041457,220.435,24,56,0,112,15,0,22,52,1,Rural,1
1041480,35.69,0,0,0,0,0,0,20,0,0,Urban,1
1041481,58.375,10,43,0,106,61,0,16,47,0,Rural,1
1041494,39.625,3,45,1,45,5,0,22,22,0,Rural,1
1041496,10.93,1,5,0,5,1,0,18,0,0,Town,1
1041500,32.07,7,12,0,2,1,0,22,45,1,Rural,1
1041504,35.515,1,6,0,7,1,0,16,31,0,Rural,1
1041509,215.27,33,64,1,73,7,0,16,23,0,Rural,1
1041515,24.425,1,0,0,0,0,0,20,43,0,Urban,1
1041517,59.825,2,25,0,21,4,0,16,0,0,Urban,1
1041520,14.105,0,0,0,0,0,0,20,0,0,Rural,1
1041523,190.045,22,40,0,6,0,0,20,45,0,Rural,1
1041526,70.175,1,3,1,0,0,0,16,38,0,Urban,1
1041530,87.265,12,141,0,43,34,0,16,0,0,Urban,1
1041531,37.895,1,19,0,15,0,0,16,22,0,Urban,1
1041534,61.515,7,16,0,56,21,0,16,0,0,Urban,1
1041542,108.145,11,52,1,56,23,0,20,52,1,Rural,1
1041543,23.58,0,4,0,7,0,0,20,0,0,Urban,1
1041544,33.695,8,46,0,23,7,0,16,38,0,Town,1
1041553,31.575,3,7,0,0,0,0,20,0,0,Town,1
1041563,71.92,20,36,0,37,8,0,16,0,0,Urban,1
1041568,51.57,16,51,0,104,17,0,18,22,0,Rural,1
1041571,0,0,0,0,0,0,0,22,0,0,Rural,1
1041574,48.25,2,13,0,8,0,0,18,56,0,Rural,1
1041577,38.625,1,5,0,8,0,0,18,34,1,Urban,1
1041578,32.255,2,2,0,0,0,0,16,49,1,Urban,1
1041588,82.13,1,8,0,20,6,0,16,61,1,Rural,1
1041591,53.28,9,5,0,0,0,0,22,0,0,Rural,1
1041608,35.015,0,9,0,3,0,0,20,38,1,Rural,1
1041609,63.1,4,23,0,24,17,0,15,20,0,Urban,1
1041611,53.385,4,17,0,29,10,0,18,0,0,Town,1
1041620,18.11,0,0,0,0,0,0,18,58,0,Rural,1
1041632,14.685,1,5,0,5,1,0,15,36,0,Urban,1
1041633,33.975,2,12,0,37,1,0,22,0,0,Rural,1
1041635,31.975,2,4,0,12,6,0,20,20,0,Urban,1
1041636,52.175,11,27,0,12,1,0,15,43,0,Urban,1
1041639,31.965,1,6,0,5,2,0,20,27,0,Urban,1
1041642,68.14,10,41,0,55,2,0,15,43,0,Urban,1
1041643,121.575,2,33,0,114,34,0,22,0,0,Rural,1
1041686,58.425,0,7,0,3,4,0,15,27,1,Town,1
1041688,33.66,0,2,0,0,0,0,18,59,0,Urban,1
1041694,43.02,15,36,0,58,18,0,15,0,0,Urban,1
1041708,75.24,6,10,0,12,0,0,17,43,1,Rural,1
1041714,64.69,2,14,0,29,17,0,19,0,0,Rural,1
1041715,93.195,2,13,0,9,5,0,17,43,0,Urban,1
1041717,88.24,12,27,0,112,20,0,15,25,1,Rural,1
1041721,68.875,13,31,1,16,2,0,19,43,0,Urban,1
1041734,31.965,0,2,0,2,1,0,19,0,0,Rural,1
1041741,85.375,3,10,2,38,10,0,15,0,0,Rural,1
1041745,90.5,2,45,0,12,3,0,17,23,1,Urban,1
1041752,73.9,4,27,0,48,11,0,21,0,0,Urban,1
1041755,11.19,0,5,0,6,2,0,17,0,0,Town,1
1041762,61.925,3,48,0,6,0,0,17,49,0,Rural,1
1041766,45.085,2,5,0,12,0,0,19,25,1,Urban,1
1041774,60.805,3,35,0,20,26,0,19,43,0,Urban,1
1041776,104.59,25,24,0,94,93,0,21,27,0,Rural,1
1041782,189.355,16,73,0,90,7,0,15,0,0,Rural,1
1041784,35.44,0,0,0,0,0,0,17,0,0,Urban,1
1041793,101.285,4,32,0,10,0,0,17,22,0,Urban,1
1041803,139.315,8,21,1,115,25,0,17,49,0,Urban,1
1041804,57.365,12,17,0,7,0,0,19,32,0,Rural,1
1041808,32.52,0,6,0,2,0,0,15,0,0,Urban,1
1041812,94.48,3,22,0,3,0,0,19,0,0,Rural,1
1041815,43.54,7,21,0,25,2,0,21,29,1,Urban,1
1041818,38.35,2,6,0,14,4,0,19,40,0,Urban,1
1041822,34.95,2,8,0,12,2,0,21,25,0,Town,1
1041825,40.94,2,14,0,15,1,0,21,25,0,Urban,1
1041830,44.14,6,97,0,43,68,0,15,40,1,Town,1
1041831,40.06,1,5,0,1,1,0,21,86,0,Town,1
1041833,184.15,4,26,0,77,37,0,15,0,0,Town,1
1041840,231.1,21,142,4,261,117,0,17,23,0,Rural,1
1041841,37.475,0,0,0,0,0,0,17,34,0,Rural,1
1041844,157.02,18,12,2,138,21,0,17,29,0,Rural,1
1041852,92.8,0,4,0,2,2,0,15,23,1,Urban,1
1041865,37.295,22,33,0,27,7,0,21,0,0,Urban,1
1041869,49.87,3,28,0,59,40,0,21,22,0,Rural,1
1041874,88.49,23,187,0,16,2,0,17,0,0,Rural,1
1041875,36.37,3,5,0,8,5,0,15,23,0,Urban,1
1041876,173.425,11,26,2,45,10,0,19,0,0,Rural,1
1041880,105.2,0,0,0,0,0,0,15,0,0,Urban,1
1041882,105.3,19,114,0,68,10,0,19,23,0,Town,1
1041885,64.525,4,14,0,11,6,0,19,29,1,Town,1
1041886,85.47,3,42,0,12,4,0,15,0,0,Rural,1
1041887,50.94,0,6,0,10,3,0,17,49,0,Urban,1
1041889,248.15,12,7,1,20,2,0,15,0,0,Rural,1
1041894,147.92,11,47,2,42,22,0,15,0,0,Urban,1
1041897,37.5,0,12,0,26,6,0,15,40,0,Urban,1
1041898,55.28,2,44,0,26,21,0,19,38,0,Rural,1
1041903,41.55,4,19,0,10,2,0,21,0,0,Rural,1
1041908,60.91,7,11,0,21,1,0,17,34,0,Town,1
1041927,63.78,2,12,1,0,0,0,21,65,0,Rural,1
1041928,115.53,9,10,0,55,5,0,15,0,0,Rural,1
1041929,44.16,0,1,0,5,0,0,19,54,0,Rural,1
1041933,59.705,19,87,0,28,12,0,15,47,1,Urban,1
1041935,33.11,2,20,0,9,0,0,15,43,0,Urban,1
1041938,35.745,3,5,0,5,0,0,21,36,0,Urban,1
1041943,53.29,6,1,0,6,0,0,17,27,0,Rural,1
1041952,32.245,1,7,0,5,0,0,17,41,1,Rural,1
1041954,94.045,0,0,0,0,0,0,21,58,0,Rural,1
1041957,12.275,2,20,0,7,2,0,17,41,1,Urban,1
1041958,77.72,1,1,0,1,0,0,17,0,0,Rural,1
1041963,113.32,29,30,0,98,40,0,15,0,0,Rural,1
1041965,32.225,0,2,0,4,0,0,21,56,0,Town,1
1041969,71.37,8,11,0,34,10,0,17,0,0,Town,1
1041973,65.065,7,22,0,74,13,0,15,27,0,Rural,1
1041980,18.715,0,1,0,1,0,0,15,36,1,Urban,1
1041996,43.32,0,0,0,0,0,0,19,47,0,Urban,1
1041999,56.155,9,89,0,113,27,0,17,27,1,Rural,1
1042000,35.69,1,15,0,11,0,0,15,0,0,Urban,1
1042001,85.74,1,69,0,26,25,0,17,31,0,Urban,1
1042011,74.605,6,40,0,55,37,0,15,0,0,Rural,1
1042026,107.53,11,40,0,77,16,0,15,49,1,Urban,1
1042034,65.52,14,39,0,57,13,0,19,36,1,Urban,1
1042036,156.785,106,1,3,127,36,0,15,45,1,Urban,1
1042037,32.795,0,7,0,3,0,0,15,50,0,Rural,1
1042041,105.02,7,20,0,13,3,0,21,0,0,Rural,1
1042059,42.56,1,1,0,1,0,0,21,0,0,Rural,1
1042065,31.965,0,0,0,0,0,0,19,0,0,Town,1
1042066,66.83,13,37,0,64,17,0,17,0,0,Rural,1
1042069,5.33,0,0,0,0,0,0,21,0,0,Rural,1
1042074,137.3,39,232,2,266,164,0,17,0,0,Urban,1
1042078,5.235,0,0,0,0,0,0,17,40,0,Rural,1
1042081,38.76,8,17,0,27,1,0,19,25,0,Rural,1
1042084,77.88,21,39,1,12,0,0,15,0,0,Rural,1
1042087,93.1,2,26,1,31,3,0,15,41,0,Town,1
1042088,37.9,4,3,0,3,0,0,15,0,0,Rural,1
1042095,50.49,12,1,0,19,2,0,17,0,0,Rural,1
1042099,57.61,13,26,0,36,13,0,19,0,0,Town,1
1042106,67.89,6,14,0,27,6,0,19,0,0,Rural,1
1042118,38.215,1,19,0,28,0,0,17,58,0,Urban,1
1042119,40.19,9,0,0,1,2,0,15,29,0,Rural,1
1042122,31.965,1,1,0,0,0,0,17,0,0,Rural,1
1042124,55.39,2,13,0,20,5,0,19,0,0,Urban,1
1042125,37.95,11,19,0,4,0,0,21,59,1,Rural,1
1042139,37.24,0,7,0,10,4,0,15,27,0,Rural,1
1042147,89.595,6,66,0,161,97,0,21,0,0,Urban,1
1042151,80.45,2,11,0,19,0,0,17,65,0,Rural,1
1042152,133.38,20,29,0,33,14,0,19,27,0,Rural,1
1042163,63.585,36,57,1,88,15,0,21,0,0,Rural,1
1042179,86.995,1,6,0,4,7,0,15,38,0,Town,1
1042184,33.98,2,9,0,4,0,0,21,32,0,Rural,1
1042195,36.215,1,8,0,12,3,0,15,40,1,Rural,1
1042199,125.405,23,142,0,223,42,0,15,0,0,Rural,1
1042210,68.03,7,80,0,14,2,0,21,29,0,Urban,1
1042220,84.77,14,31,0,65,22,0,21,41,0,Rural,1
1042223,23.725,0,0,0,0,0,0,21,43,1,Rural,1
1042237,57.12,2,2,0,5,0,0,21,40,0,Urban,1
1042250,33.385,2,44,0,11,11,0,21,47,1,Urban,1
1042258,69.04,26,15,0,23,6,0,17,41,1,Urban,1
1042276,66.255,0,45,0,18,7,0,19,45,1,Rural,1
1042280,53.545,2,41,0,47,7,0,21,22,0,Rural,1
1042282,102.73,3,4,0,10,8,0,21,52,0,Town,1
1042288,71.39,9,10,0,20,1,0,17,31,1,Rural,1
1042289,79.295,1,5,0,7,1,0,15,34,0,Urban,1
1042290,32.63,7,41,1,16,3,0,17,27,0,Rural,1
1042296,116.68,27,54,1,54,18,0,15,0,0,Rural,1
1042297,35.155,12,28,0,31,14,0,17,41,0,Urban,1
1042299,116.515,13,56,1,36,2,0,15,25,0,Rural,1
1042316,53.12,41,68,0,84,22,0,19,45,0,Urban,1
1042317,32.2,2,29,0,5,0,0,21,0,0,Rural,1
1042320,53.12,12,32,0,6,0,0,21,27,0,Rural,1
1042323,104.75,24,72,2,64,25,0,17,41,1,Rural,1
1042333,47.245,1,7,0,24,2,0,15,20,0,Town,1
1042336,48.39,3,17,0,75,10,0,17,0,0,Rural,1
1042340,32.99,4,8,0,1,0,0,17,49,0,Urban,1
1042341,43.565,0,1,0,2,0,0,15,56,0,Town,1
1042343,36.135,0,0,0,0,0,0,17,63,0,Rural,1
1042347,89.98,9,25,0,85,28,0,19,23,0,Rural,1
1042353,17.315,11,21,0,10,3,0,19,23,0,Urban,1
1042363,35.16,8,7,0,4,0,0,21,31,0,Rural,1
1042364,38.135,3,6,0,10,3,0,19,0,0,Rural,1
1042374,135.15,9,14,0,16,19,0,21,45,1,Urban,1
1042381,85.625,0,0,0,0,0,0,21,23,1,Urban,1
1042390,146.565,9,19,0,64,16,0,19,36,0,Town,1
1042392,35.205,2,19,0,4,3,0,15,41,0,Rural,1
1042395,31.975,0,1,0,0,0,0,21,50,0,Urban,1
1042396,39.035,1,4,0,1,1,0,21,31,0,Urban,1
1042397,37.56,1,16,0,13,0,0,21,0,0,Urban,1
1042400,232.635,9,98,1,94,34,0,21,40,1,Rural,1
1042404,104.86,0,0,0,0,0,0,19,27,0,Rural,1
1042405,25.32,1,15,0,0,0,0,19,43,0,Urban,1
1042414,32.77,3,7,3,9,0,0,17,32,1,Rural,1
1042415,39.48,3,46,2,38,8,0,17,0,0,Rural,1
1042429,44.905,96,57,0,125,29,0,19,0,0,Town,1
1042443,55.125,13,22,0,30,1,0,19,23,0,Town,1
1042458,53.28,4,15,0,9,2,0,19,0,0,Rural,1
1042463,62.4,2,9,0,16,3,0,21,0,0,Rural,1
1042467,54.195,13,41,0,27,8,0,19,56,0,Town,1
1042471,57.495,3,6,0,12,2,0,15,32,1,Town,1
1042476,65.375,14,57,0,46,13,0,17,23,0,Urban,1
1042479,34.63,0,5,0,1,0,0,21,43,0,Rural,1
1042485,68.875,24,27,0,1,0,0,15,31,0,Rural,1
1042488,146.595,4,42,1,84,21,0,21,54,1,Urban,1
1042493,43.805,11,26,1,15,3,0,15,43,0,Rural,1
1042494,128.04,2,50,1,82,3,0,17,36,1,Rural,1
1042495,89.94,14,54,0,40,6,0,17,29,0,Rural,1
1042496,15.46,0,0,0,0,0,0,15,52,0,Rural,1
1042498,34.675,2,1,0,5,0,0,19,41,1,Town,1
1042504,69.785,2,5,0,38,18,0,21,45,1,Rural,1
1042513,34.855,2,9,0,3,2,0,19,0,0,Rural,1
1042518,86.02,6,20,0,15,3,0,19,29,0,Urban,1
1042520,39.32,1,19,1,8,1,0,15,45,0,Rural,1
1042524,37.015,1,6,0,0,1,0,21,25,0,Urban,1
1042535,35.69,0,3,0,4,0,0,21,40,1,Town,1
1042537,32.245,4,52,0,8,0,0,19,29,0,Rural,1
1042542,5.385,0,0,0,0,0,0,15,38,1,Town,1
1042544,44.1,9,22,0,4,1,0,19,0,0,Rural,1
1042548,42.575,0,28,0,27,16,0,17,45,0,Rural,1
1042550,49.185,0,5,0,22,7,0,15,50,0,Urban,1
1042555,66.82,4,17,0,16,7,0,15,41,0,Urban,1
1042559,59.465,12,37,1,108,43,0,15,27,0,Rural,1
1042564,0,0,0,0,0,0,0,21,0,0,Rural,1
1042570,21.305,0,0,0,0,0,0,19,40,0,Rural,1
1042577,138.4,15,27,0,26,0,0,17,0,0,Rural,1
1042581,129.35,24,129,1,215,91,0,19,0,0,Rural,1
1042588,105.785,9,61,0,34,23,0,19,34,0,Urban,1
1042596,100.565,1,42,0,4,0,0,21,36,1,Rural,1
1042601,56.745,19,28,0,47,23,0,17,0,0,Rural,1
1042602,196.555,21,30,1,81,10,0,17,31,1,Town,1
1042604,158.8,4,37,2,58,40,0,15,0,0,Urban,1
1042606,24.245,1,5,0,2,0,0,17,49,0,Rural,1
1042614,37.295,0,1,0,0,0,0,17,45,0,Rural,1
1042619,48.395,4,27,0,16,4,0,15,43,0,Urban,1
1042622,57.225,16,9,0,23,1,0,15,29,0,Urban,1
1042625,122.3,13,15,0,20,6,0,19,31,1,Rural,1
1042629,10.66,0,4,0,5,0,0,19,38,0,Town,1
1042631,144.16,4,23,0,23,1,0,15,29,0,Urban,1
1042634,56.32,3,16,1,15,8,0,17,43,0,Town,1
1042641,50.285,0,17,0,0,0,0,21,0,0,Urban,1
1042644,35.49,1,0,0,12,3,0,19,34,0,Town,1
1042646,36.975,4,24,0,11,5,0,17,0,0,Urban,1
1042664,42.33,9,10,0,12,1,0,17,65,0,Rural,1
1042669,16.975,3,44,0,51,66,0,21,43,1,Urban,1
1042674,83.93,6,11,0,13,2,0,17,50,0,Urban,1
1042679,85.185,19,107,1,164,79,0,15,0,0,Rural,1
1042681,32.86,4,12,0,1,0,0,17,32,1,Urban,1
1042683,192.14,21,96,0,29,7,0,21,25,0,Urban,1
1042687,16.065,5,4,0,14,2,0,19,32,0,Rural,1
1042689,44.865,0,14,0,5,2,0,15,27,0,Urban,1
1042693,64.08,3,15,0,11,0,0,15,0,0,Rural,1
1042702,355.945,14,235,1,187,57,0,21,0,0,Rural,1
1042713,45.11,8,20,0,56,4,0,19,49,0,Rural,1
1042714,11.455,0,23,0,31,5,0,17,29,0,Rural,1
1042716,62.305,9,6,0,6,0,0,15,36,1,Urban,1
1042720,31.965,0,0,0,3,0,0,17,40,0,Urban,1
1042724,113.26,9,40,0,11,0,0,15,34,1,Rural,1
1042731,107.135,9,14,0,48,4,0,19,0,0,Rural,1
1042744,32.505,13,22,0,32,2,0,17,41,1,Urban,1
1042748,69.61,2,14,0,2,0,0,17,36,1,Rural,1
1042749,45.725,2,26,0,45,10,0,15,0,0,Rural,1
1042751,103.58,2,26,0,15,0,0,21,0,0,Rural,1
1042752,54.86,1,36,0,42,16,0,15,0,0,Rural,1
1042755,65.38,4,10,3,47,15,0,17,27,1,Rural,1
1042756,67.125,0,1,0,3,2,0,21,0,0,Urban,1
1042757,71.845,6,2,0,15,1,0,21,34,1,Town,1
1042758,100.615,0,14,0,9,9,0,21,23,0,Rural,1
1042779,39.665,0,14,0,3,1,0,21,32,1,Rural,1
1042785,169.765,12,29,0,39,4,0,15,23,1,Rural,1
1042790,56.21,8,12,0,9,0,0,21,0,0,Rural,1
1042802,115.36,3,24,0,13,1,0,17,0,0,Rural,1
1042803,57.845,0,0,0,0,0,0,15,34,1,Urban,1
1042811,84.955,11,60,0,53,15,0,19,34,0,Town,1
1042814,269.585,13,87,0,69,32,0,19,34,0,Town,1
1042817,24.625,1,2,0,1,0,0,15,36,0,Rural,1
1042819,58.305,8,21,0,24,1,0,17,0,0,Rural,1
1042825,31.965,0,11,0,1,0,0,21,45,1,Rural,1
1042827,57.51,3,0,0,16,1,0,15,31,1,Rural,1
1042835,62.755,0,0,0,1,0,0,15,27,0,Urban,1
1042837,35.7,1,0,0,1,0,0,17,45,1,Town,1
1042847,111.04,7,69,0,71,27,0,15,34,0,Rural,1
1042855,61.795,6,17,0,26,4,0,21,23,0,Urban,1
1042870,14.125,0,2,0,1,0,0,21,25,0,Urban,1
1042872,56.53,0,0,0,0,0,0,21,38,0,Town,1
1042873,39.08,3,33,1,9,2,0,21,27,0,Urban,1
1042874,12.77,3,13,0,20,5,0,19,27,0,Urban,1
1042879,33.725,3,3,0,0,0,0,17,40,0,Rural,1
1042882,54.01,15,119,0,21,4,0,19,0,0,Town,1
1042886,22.905,4,169,0,38,7,0,21,0,0,Urban,1
1042891,37.995,2,17,0,16,10,0,17,43,1,Rural,1
1042903,31,0,0,0,0,0,0,19,65,0,Rural,1
1042911,37.885,14,26,0,22,10,0,19,22,0,Rural,1
1042917,28.57,0,6,0,5,0,0,15,36,0,Town,1
1042939,57.835,19,125,0,41,0,0,21,0,0,Urban,1
1042942,245.99,4,26,0,20,0,0,19,41,0,Urban,1
1042953,121.71,10,77,0,76,99,0,19,31,0,Rural,1
1042954,60.995,3,13,0,8,1,0,21,0,0,Rural,1
1042955,36.91,2,5,1,14,0,0,17,47,1,Rural,1
1042965,10.44,0,7,0,3,1,0,21,45,0,Urban,1
1042974,31.975,2,18,0,22,0,0,21,49,0,Town,1
1042979,31.965,3,13,0,3,1,0,19,0,0,Rural,1
1042985,98.38,0,0,0,0,0,0,17,0,0,Urban,1
1042994,29.89,11,25,0,12,1,0,15,43,1,Rural,1
1042997,51.195,8,20,0,24,4,0,15,54,0,Town,1
1043002,44.285,2,7,0,3,0,0,21,0,0,Urban,1
1043005,89.56,10,36,0,20,3,0,17,36,0,Town,1
1043007,141.585,2,15,0,34,0,0,17,27,0,Urban,1
1043014,56.675,2,25,0,2,0,0,15,32,0,Urban,1
1043015,55.585,0,0,0,0,0,0,17,41,0,Urban,1
1043016,40.07,2,15,0,8,3,0,19,27,0,Town,1
1043020,35.97,2,19,0,5,2,0,15,49,0,Rural,1
1043021,57.51,0,3,0,8,2,0,21,40,0,Urban,1
1043029,53.28,0,34,0,8,0,0,21,0,0,Urban,1
1043030,76.93,0,0,0,0,0,0,17,0,0,Town,1
1043034,38.55,29,29,0,20,1,0,15,31,0,Urban,1
1043036,86.69,1,8,0,3,0,0,21,49,0,Town,1
1043039,106.45,20,51,0,61,18,0,21,0,0,Town,1
1043047,72.115,1,3,0,2,0,0,17,27,0,Rural,1
1043054,91.505,2,6,0,6,11,0,15,47,0,Rural,1
1043056,84.12,3,41,0,14,12,0,15,47,0,Rural,1
1043059,36.515,0,3,0,16,1,0,15,0,0,Rural,1
1043069,37.25,3,10,1,52,1,0,15,40,0,Town,1
1043073,81.935,6,39,0,57,36,0,15,0,0,Rural,1
1043075,74.605,0,0,0,0,0,0,17,45,1,Town,1
1043088,75.505,16,16,0,32,18,0,17,0,0,Rural,1
1043102,80.99,14,22,0,24,3,0,21,31,0,Urban,1
1043103,84.12,3,17,0,12,1,0,15,0,0,Rural,1
1043107,125.875,0,33,0,35,3,0,21,23,0,Rural,1
1043112,66.19,4,21,0,43,0,0,19,56,0,Rural,1
1043113,38.235,14,61,0,44,2,0,15,40,0,Rural,1
1043114,143.605,37,131,2,140,39,0,19,43,0,Rural,1
1043116,82.71,8,18,0,35,16,0,19,0,0,Rural,1
1043128,32.84,4,10,0,5,0,0,17,29,1,Urban,1
1043129,30.64,2,6,0,13,5,0,17,0,0,Town,1
1043133,129.615,13,79,0,87,22,0,15,0,0,Rural,1
1043134,57,8,13,0,28,11,0,19,49,0,Rural,1
1043136,127.33,4,7,0,7,0,0,21,36,1,Rural,1
1043169,53.385,1,21,0,12,4,0,21,0,0,Town,1
1043182,32.53,3,22,1,19,25,0,15,27,1,Rural,1
1043184,44.82,2,2,0,9,1,0,17,0,0,Rural,1
1043205,82.68,1,19,2,27,5,0,15,49,1,Urban,1
1043209,91.925,3,23,0,47,39,0,15,0,0,Rural,1
1043211,99.46,7,15,3,14,3,0,19,49,0,Rural,1
1043218,88.35,9,10,0,15,0,0,15,31,0,Rural,1
1043219,45.9,8,53,0,63,0,0,21,40,1,Rural,1
1043232,208.105,64,206,2,144,117,0,19,0,0,Rural,1
1043237,11.625,1,6,0,6,0,0,21,45,0,Urban,1
1043246,32.265,4,7,0,16,0,0,15,41,1,Rural,1
1043250,121.045,20,68,0,32,2,0,15,23,0,Rural,1
1043252,35.96,4,11,0,8,2,0,17,22,1,Urban,1
1043259,50.34,0,5,0,2,0,0,15,36,1,Rural,1
1043261,33.055,0,2,0,0,0,0,21,56,0,Urban,1
1043263,86.925,8,14,1,7,0,0,17,32,1,Urban,1
1043284,156.915,9,30,2,127,36,0,21,41,1,Rural,1
1043287,37.955,0,7,0,7,5,0,21,0,0,Town,1
1043300,71.19,6,17,0,28,1,0,17,47,0,Rural,1
1043304,11.255,1,12,0,1,0,0,17,52,0,Rural,1
1043310,85.175,14,14,0,5,0,0,15,47,0,Urban,1
1043314,68.025,14,27,0,67,20,0,17,0,0,Town,1
1043327,32.265,1,1,0,5,0,0,15,25,0,Urban,1
1043332,148.065,22,41,0,67,15,0,17,50,0,Town,1
1043338,45.985,2,56,0,80,1,0,21,41,1,Rural,1
1043343,55.735,21,35,0,4,0,0,15,0,0,Rural,1
1043346,54.975,4,6,0,4,0,0,19,25,1,Rural,1
1043348,11.1,5,5,0,7,6,0,15,0,0,Urban,1
1043352,5.33,0,0,0,0,0,0,17,47,0,Rural,1
1043353,90.31,2,16,0,22,5,0,17,0,0,Town,1
1043355,150.8,8,39,1,45,3,0,17,38,0,Urban,1
1043359,217.185,7,18,0,9,7,0,15,22,0,Rural,1
1043360,69.085,8,21,0,10,2,0,17,0,0,Rural,1
1043365,185.9,19,135,1,65,19,0,21,0,0,Rural,1
1043368,151.64,4,77,1,13,11,0,15,63,0,Urban,1
1043374,107.345,24,147,0,200,84,0,17,0,0,Rural,1
1043375,43.65,3,6,0,7,1,0,15,34,1,Urban,1
1043383,31.975,0,7,0,0,0,0,19,52,0,Rural,1
1043384,32.65,1,3,0,5,1,0,19,25,0,Rural,1
1043385,40.73,3,25,0,3,0,0,17,43,0,Rural,1
1043387,34.77,0,1,0,2,0,0,17,40,0,Urban,1
1043392,13.325,0,4,0,0,0,0,19,0,0,Town,1
1043393,39.645,1,1,0,2,0,0,21,0,0,Rural,1
1043394,22.02,6,9,0,12,0,0,21,50,0,Urban,1
1043396,131.44,12,49,0,70,40,0,15,0,0,Rural,1
1043397,106.555,2,15,1,11,10,0,21,32,0,Town,1
1043399,41.76,2,4,0,2,0,0,17,0,0,Urban,1
1043402,37.285,1,4,0,8,0,0,19,25,0,Rural,1
1043411,37.565,5,26,0,42,5,0,19,38,0,Urban,1
1043412,33.465,1,8,0,9,0,0,15,23,0,Rural,1
1043417,34.86,7,20,0,21,5,0,15,41,1,Town,1
1043422,38.885,11,18,0,0,0,0,15,0,0,Rural,1
1043423,128.54,11,35,0,58,16,0,15,31,0,Rural,1
1043425,201.68,6,59,0,29,12,0,15,0,0,Rural,1
1043426,11.13,1,3,0,12,1,0,21,0,0,Urban,1
1043427,65.455,3,10,0,17,4,0,15,0,0,Rural,1
1043428,33.05,2,39,1,6,0,0,19,41,1,Urban,1
1043433,51.825,7,11,0,14,1,0,17,32,1,Town,1
1043436,32.27,0,5,0,2,0,0,21,36,1,Urban,1
1043439,57.015,4,24,0,10,2,0,19,29,0,Rural,1
1043443,25.78,0,1,0,0,0,0,19,47,1,Rural,1
1043448,67.12,6,16,0,8,1,0,21,45,0,Rural,1
1043450,35.29,3,5,0,6,0,0,17,40,1,Urban,1
1043452,46.875,1,0,0,43,10,0,17,49,1,Rural,1
1043455,50.855,1,8,0,29,7,0,17,0,0,Urban,1
1043460,62.455,3,31,0,5,0,0,21,0,0,Urban,1
1043462,43.315,2,59,0,36,0,0,15,0,0,Rural,1
1043469,31.965,0,0,0,0,2,0,21,43,1,Rural,1
1043477,35.73,1,1,1,1,0,0,15,27,0,Rural,1
1043482,66.88,3,147,2,211,113,0,15,27,0,Rural,1
1043485,144.855,1,0,0,2,1,0,17,52,0,Rural,1
1043486,47.96,4,9,0,2,0,0,19,34,0,Town,1
1043488,53.76,2,11,2,44,15,0,15,25,0,Rural,1
1043496,85.245,9,23,1,42,25,0,17,0,0,Rural,1
1043504,26.5,12,23,0,60,1,0,17,27,0,Urban,1
1043509,113.97,1,16,0,20,1,0,21,29,0,Rural,1
1043511,68.335,10,57,0,15,3,0,15,25,0,Rural,1
1043512,69.385,2,42,1,6,1,0,17,47,0,Town,1
1043516,247.86,17,521,0,59,43,0,21,22,0,Rural,1
1043522,32.095,7,10,0,6,0,0,17,38,0,Urban,1
1043523,6.135,0,0,0,0,0,0,21,45,0,Rural,1
1043525,11.19,0,0,0,0,0,0,19,45,0,Urban,1
1043526,50.595,9,98,1,108,15,0,19,0,0,Urban,1
1043547,43.185,3,36,0,14,22,0,17,40,0,Urban,1
1043556,48.66,1,57,0,13,4,0,15,49,1,Town,1
1043561,60.44,9,39,0,33,2,0,17,0,0,Rural,1
1043583,59.245,5,35,0,21,0,0,21,0,0,Urban,1
1043585,59.37,4,20,0,7,0,0,17,31,1,Rural,1
1043588,47.44,20,15,0,27,0,0,19,0,0,Urban,1
1043599,16.25,1,9,0,2,0,0,17,0,0,Rural,1
1043602,33.535,0,2,0,0,0,0,15,63,0,Rural,1
1043608,32.875,6,0,0,0,0,0,17,38,1,Town,1
1043609,55.77,14,71,2,7,2,0,15,0,0,Rural,1
1043616,55.945,10,20,0,98,32,0,15,41,1,Rural,1
1043621,37.375,0,12,0,3,1,0,17,0,0,Rural,1
1043632,42.09,10,12,0,14,0,0,17,0,0,Rural,1
1043633,10.345,0,3,0,1,0,0,19,0,0,Rural,1
1043637,72.53,8,30,0,20,5,0,17,0,0,Rural,1
1043642,53.29,2,15,0,2,1,0,21,50,0,Rural,1
1043645,124.66,27,112,0,24,1,0,15,49,0,Rural,1
1043649,35.735,8,49,1,27,4,0,17,43,0,Rural,1
1043651,53.76,0,0,0,1,0,0,15,27,1,Rural,1
